,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
"Cluster 7316Rv0827c, kmtR, Transcriptional regulator, ArsR family_4",,,,10.026566339679075,,,,,,,,,,,18.43209237475271,,13.293348577642748,,,,,,,,,,15.623375442118434,,,,,,,,6.062630925076995,,,,,,,2.0566066621556303,20.139153729522388,,,,,,14.186787214547664,9.271408961410502,,,,,6.505765630303284,,,,13.796983005580323,,,,,21.221904085694234,,,,,,7.3354821581286185,,,4.778915783388787,,,,,,,,11.297781079340021,,,,17.257828198565637,,,,,,,,,0.0,,,20.121561866912486,,,,,15.292501221082087,,22.388903560317978,,,,,15.503637101593835,16.65650147470229,,,,,,13.448434287633217,,,,13.549189936052016,,,,11.344448211272244,,,,,,,,,,,,,,,,,,,,,,,,,,6.358267609872381,9.723628368540863,,21.22170703171997,4.1335423748558835,,,,,,,,,,,20.26510966606214,,,,,,,,19.32518390109375,,,,,,,,13.280168105182835,,,26.28970577525154,,,,17.416059743395856,,,,14.431211031994872,11.207053734259963,23.735976013140043,24.17053099520491,,,,,
"Cluster 3137Rv2786c, ribF, FMN adenylyltransferase (EC 2.7.7.2) / Riboflavin kinase (EC 2.7.1.26)_3",,,,4.536951861063562,,,,,,,,,,,21.540992770022047,,,0.0,,,,,,,,5.563610858419228,,,,,-4.584213685999756,0.0,,,,,,,,,,,1.7671065545113558,9.125167950137168,,24.124475484727277,,-2.5620642973654753,7.951491662840388,,,,,,,,,,,,,,,-3.4906688359334646,,,,,,,,0.0,-1.8820688090301267,-7.863729259139398,3.3440224501340756,,,-4.852207500194434,,,,0.0,7.478127187774564,,-13.926882575644742,,,33.455994742471034,,,,-22.455855039601705,,-10.927392076102507,-3.508801609474925,17.23797005185063,-17.12697189062038,-11.383159323388188,,,,,18.58876571025628,12.291536669194503,,,,,,,,,,,13.3571428337677,,,-20.51231748302717,4.4076432148201,,,,,,,19.466410182298436,,,,-14.182709247292838,,,,-10.194610034627349,,,,,,21.640887155212866,,,-37.1996499635735,,,,,-4.500326041702495,,,,,-5.283033931625563,,,,,,,,,-0.852447813628513,,,,,,,,-11.999569296869655,-13.80073934644319,0.0,-3.689474940241417,,,,,,,,3.5570374462758974,,,,,,,-15.1099271148961,,,-0.1190814925975836,,-16.999212795168354,,,,,-25.424526292175024,,
"Cluster 4855Rv1857, modA, Molybdenum ABC transporter, periplasmic molybdenum-binding protein ModA (TC 3.A.1.8.1)_1",,,15.895006623795707,,11.512704358750167,25.29223782353897,,0.0,10.151389246440932,,,7.001088438486361,5.509499743308567,0.0,,,,,13.205263179826382,,,,,,,,,,,,,8.095884994671037,,,,-0.6537324478658224,,0.1966649428973395,,10.63237300960786,28.70447543981968,,0.0,,,,,,-5.444693741475959,,-12.665621992796554,,,,,,,9.330351504218775,9.087105951278016,-2.2576281645170826,,,,35.04107709178618,,,,,,9.874748740151896,,,,,,,7.078961273909989,,,,,,,,,-1.374071567673511,,,,,,-8.872976248735188,,,,-8.56985397049246,22.045998901608243,,7.430645851308575,-20.76597818855121,,,,,,,,,,,9.146451195606673,-3.5856835366486957,,,,,,-4.997318512983759,-3.8232050937190465,9.230267082926456,,,,6.517517163784705,,,,,,11.057792473123428,0.0,,,15.496565966014202,,,,,19.29048671621579,24.82381208587371,15.98530326249852,,,,,,,5.133257992175053,,11.028146625995392,,9.775479183604645,0.6524391177662654,,,,,14.829687492569795,,,9.631667483929958,,,,,,,,,,0.0,,,,,,6.366523311178096,,,,,,,,,,,,,,28.13062430847978,,,5.600062542260925,,,,,0.2664022005023674,
"Cluster 2262Rv2425c, Rv2425c, VWA containing CoxE family protein_1",-23.861389444999503,,-7.618000605372436,,,-2.1714834892497135,-3.574327902196655,0.0,,,,,,,,,,,,-0.7089553746004609,-2.4225625610194697,-4.47784374888283,,,,,,,,,-21.276303739864115,,,0.0,,,,,8.672863485005594,,0.0,,,,-5.514610926986561,-22.724468414976275,,,,-18.41510261157024,,,-8.918172102714266,4.835066493787659,-12.239491549316813,,,,,11.321530181750054,,,,,,,-7.20807604254518,,,,,,,,,2.5878873058984384,,,,0.0,-7.593423917149041,,,-11.911911119149696,,,,,-0.37061566263259427,,,,2.198963084445108,-6.588387852528605,,,,,,,,,,-25.622979441568198,-20.06994123332834,2.2094262396389683,,,,-5.854384905371235,-20.552329262548422,,-5.02559127745535,-1.5656095384213153,,,,,,,,,,,,,-5.4880000934198705,,,-5.798445201574669,,-13.358076368160454,,-12.272346684725516,,,,,,,,,,,,,,,-12.417002581339768,-19.2495671876034,-16.23423240563698,,,-4.231359944144617,,,0.0,-18.406458109612267,,-0.031239067642089724,,,,,,,-18.071910895656774,,,,,,,,,,-3.8374584162246497,-1.8593021098709115,-0.6143809506283331,,-18.81284604769214,,,,-10.290826061542818,-5.773029630110842,,,,,,-7.156455742576193,,,,,,,-21.410722751669898,
"Cluster 5114Rv1483, fabG1, 3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)_2",,,,,,25.687408525794535,,,12.988186410068703,,,,-4.837075787438251,,,,9.679665975564776,,,,,,,,,13.43479157966496,,-4.496268225782235,,,,,,,-3.9381027762574585,,,,9.32882558336831,,,,,,,,0.0,,,,,,,,,,,,,,,,16.397511358084657,,,-24.029982406327164,,,8.366277975450599,,,,,,0.0,,,,24.009246781586974,,,,,,8.34428767763078,,,,,12.82676639885234,,5.531280433263216,,-2.7656608410666075,10.046239979498989,12.380469665785338,,10.888737775689274,,-10.926871521267188,-5.479795961974123,,,,26.98479221119443,,-4.21632214754214,,,,,,,,-3.048260913773089,,,,-13.748247086944222,,,-5.282311367545413,1.6435683738806492,6.326615673730613,,29.16763591442796,,,,,,0.0,,,,,,,-9.105670354489831,,,,-5.896590083131678,,,,-9.880772314795939,,,,,,,,,,,8.650472934824947,,,,,,,,,0.0,10.659157510959936,,,,-23.3001739286207,,-1.333869931524671,2.5814877844026407,,,,,,,,,,-5.424474107494843,,,,-17.950872667485537,,,,,-2.706677698770773,,,,,20.83429866454333,
"Cluster 1916Rv2996c, serA1, D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)_1",,,,,,,,,,,,,,,,,,,,40.03531526065836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.928651728013417,,,,,,,,,,,,,,,,,,,,,,32.806919559818596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.33509818054746,,48.41725773031606,,,,,,,,,,,,,,,,,,,,,,,,,66.29305138955306,,,,,,49.51432335332726,,49.27973005373902,,,,,,,,,,,,,37.3145522317577,,,,,,,,,,,,,,,,42.00966879235978,,,,,,,,,,,,,,,,,,,,
"Cluster 3219Rv0003, recF, DNA recombination and repair protein RecF_2",,,,,,,,,,,,,23.348527623958223,,,24.451031538297396,25.752503998262842,,,30.625080648906977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.36480732869009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.40774255253736,,,,,,,,,,37.533012069288226,,,,,,,,58.578200087836905,32.74315244240965,,,,,,,,,,,,,13.853029872566484,,,,,,,,,,,,,,,,,12.201533758992179,20.75153005348134,,,,,,,,,,,,,,,,,32.11096867787192,,,,,,,,,,,,,,,,,,,,,,,,32.895676084025,,,,,
"Cluster 3774Rv3336c, trpS, Tryptophanyl-tRNA synthetase (EC 6.1.1.2)_2",-3.5604624536163154,,,,,,-17.33213026129108,,,0.335270049630255,,,,,1.4496056728021132,,,,,,,,,,7.39622772664143,-15.285834283513209,,0.23278320816613274,,-1.3317160203110927,-5.480013813587719,,,,-13.058871441139592,,,,,,,-17.51659262323168,3.9289510408585038,-3.281156601803797,-2.72336087012103,,,,,,0.0,,,,6.2488537759841,14.60025831391959,,,-6.625134855605096,,,17.238482580389245,,,,,,,,11.584728232460128,,,,22.906674633057694,,,6.504721619080945,,,,,,,,,,,,,,,0.0,,,,4.457549425382364,,,8.216409243282296,,,,,,,,,,,,,,,,,4.538766411913484,,9.04518697567347,,,,,,,,,,,,,,,1.4150325542409075,,,,,,,,,,-9.086233214919373,,,,-21.230889289741032,,,,,,0.5839967625129541,,,,9.48220344309808,3.391207888134805,20.048475597425973,,,,9.878625413006109,,,,,,,,-14.085102136823858,-16.75615429202841,-9.484142284229268,,1.2086598646645634,,,,,-5.351681377780661,,,8.01242139054609,,,,,,,20.033993752255633,,-7.377223369696827,-28.713610211819425,,,14.332392598393808,,,12.357877938230764,
"Cluster 59380, 0, RNA polymerase sigma-70 factor, ECF subfamily_3",,,,,,,50.43887809774821,,,17.32992081476949,28.101934895828578,26.430948593473012,,,,,44.916199609016566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.52068194658895,,,-7.421323192884923,,,,,,,,,,,,,,,14.370972497338455,,,,,,,,,,,,26.179716183215476,,,36.849749137248445,,,,,,,,,,5.041406268206187,,,,36.886172123446514,,,,,,,,,,,,,,,,,,,,,,,,,,,46.25962164261332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.362486321212172,,,,,,,,,,,,,,,,,,,,,,30.44704140280264,,,,,,,,
"Cluster 6186Rv0177, Rv0177, FIG00821219: MCE associated membrane protein_2",,,8.183101102271907,,,-21.057646225476926,,,,,,,,,,4.757935924950743,,,,,,,3.1674101051014105,15.923276050557496,,,,-7.622264828934096,,,,,,,,,,,-2.7000716370205273,,,,,,,,,,,,,,-7.280268588235648,,,,16.660991287545897,,,,,,,4.733148030540673,,,,,,,,,,,5.759773446943543,,-14.946996624507861,,,,,,,,,,29.630470775282287,,,,-5.0685978531597735,,,,,,,1.0387555679537512,,-10.728005311147232,,,,,,,,,,-8.720659715897856,,,,,9.082107807782734,,,,,,,28.75039181855936,,,,,24.020734228220885,,9.47971510612459,5.370459832174287,-22.807696260662357,36.82697152924588,,,-1.764489659464561,,,,,-11.795317915437701,,,,-6.644873389009472,,,19.62954305072523,,,,-6.905843121751634,,,,,,,,,,,,,,,,14.869254285176618,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.8166077214303575,,12.86250018054155,,,,,-2.8235177531598,11.148391091727397
"Cluster 8447Rv1107c, xseB, Exodeoxyribonuclease VII small subunit (EC 3.1.11.6)_5",,,,,,,,,24.723956752206714,,,,,,,,,,,22.065146749324196,,,,,,,,,16.709562524164742,,,,,,,,,,,,6.018619269440827,3.6252773472202033,,,,,,,,,,0.0,,,,1.6966658038081632,,,,,,,,,,,,5.921434741418922,,,,,,,,,,5.806543849397796,8.99697680569986,,,,,,,,,,,,,,,,,,,2.8974267079193874,,,,12.520141162920623,,,,,,,,,11.848802674872331,,,13.6866441808701,,,,7.054286989466643,,,,,,,,,23.63621522304888,17.814243175485455,11.497210041416537,,,16.211078256337146,,,,9.464521509567659,,,,,,,,,25.31672116724547,,,9.543493277431235,,,,,8.642029266712548,,,,7.305729974100211,30.798635640143928,,,,,,,,3.760933895343879,36.71441420390728,,,,,,4.688105967652027,,,,,,,,3.1201513236231326,,,10.566782773611507,,,,,,,20.262284363694505,,,,,,,,,
"Cluster 3176Rv1267c, embR, transcriptional regulator, AfsR/DnrI/RedD family_1",,,,,,,,,,,,,,,,,,,,,,,,,,,40.0200199728421,,,,,,,,,,25.554723333888862,,,,,,,,,17.235576292855928,12.773683473951266,,,,,,,,,60.33706656506652,,,,,,,,,,-1.5734615112674697,,,,,,,,,,,42.46812936756584,,,,,,,,,,,,,,28.451497165314223,,,,,,,,,,55.13955945047331,,,,,,,,,,,,,,,,,,,,48.54699886872085,,,,,,,,,,,,,,,,,,,25.156807877162827,,,,,,,8.738616948122184,,,,,,,,,,,14.61057583097577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
